time [sec], accel [m/s^2]
1.661773000000000025e+02,5.608346462249755859e-01
1.661822939999999846e+02,3.014514781534671783e-02
1.661872899999999902e+02,-4.207742214202880859e-01
1.661922830000000033e+02,-3.922631144523620605e-01
1.661972789999999804e+02,-4.304549694061279297e-01
1.662022729999999910e+02,-7.005693316459655762e-01
1.662073209999999790e+02,-6.205955147743225098e-01
1.662122629999999788e+02,-3.234920501708984375e-01
1.662172579999999869e+02,-2.285827249288558960e-01
1.662222529999999949e+02,-2.140588462352752686e-01
1.662272480000000030e+02,-9.387034922838211060e-02
1.662322419999999852e+02,-1.155312284827232361e-01
1.662372379999999907e+02,-1.013511419296264648e-01
1.662422329999999988e+02,1.458598524332046509e-01
1.662472269999999810e+02,5.202059745788574219e-01
1.662522219999999891e+02,3.824930191040039062e-01
1.662572179999999946e+02,-1.960947066545486450e-01
1.662622120000000052e+02,-4.354412853717803955e-01
1.662672069999999849e+02,3.386656045913696289e-01
1.662722009999999955e+02,2.819819748401641846e-01
1.662771989999999960e+02,-1.096601486206054688e+00
1.662821909999999832e+02,-1.697992682456970215e+00
1.662872079999999926e+02,-1.361231207847595215e+00
1.662921809999999994e+02,-1.572364449501037598e+00
1.662971789999999999e+02,-7.017711997032165527e-01
1.663021709999999871e+02,1.614595413208007812e+00
1.663071659999999952e+02,2.700087308883666992e+00
1.663121620000000007e+02,1.193291187286376953e+00
1.663171559999999829e+02,2.070472687482833862e-01
1.663221509999999910e+02,6.135666966438293457e-01
1.663271489999999915e+02,-1.390763372182846069e-02
1.663321430000000021e+02,-6.504974365234375000e-01
1.663371410000000026e+02,3.888240754604339600e-01
1.663421789999999874e+02,-4.907462298870086670e-01
1.663471789999999828e+02,-2.466713905334472656e+00
1.663521649999999852e+02,-2.592015743255615234e+00
1.663571609999999907e+02,-1.717368721961975098e+00
1.663621489999999881e+02,1.653255522251129150e-01
1.663671689999999899e+02,2.552860021591186523e+00
1.663721349999999859e+02,2.356254816055297852e+00
1.663771239999999807e+02,-2.676286399364471436e-01
1.663821209999999837e+02,-1.907791972160339355e+00
1.663871039999999937e+02,-8.152145743370056152e-01
1.663920969999999784e+02,2.220291137695312500e+00
1.663970899999999915e+02,3.131678819656372070e+00
1.664020809999999813e+02,6.439014673233032227e-01
1.664070779999999843e+02,-2.552716493606567383e+00
1.664120719999999949e+02,-4.152493000030517578e+00
1.664170629999999846e+02,-9.708554744720458984e-01
1.664220550000000003e+02,2.976271390914916992e+00
1.664270459999999900e+02,6.472773551940917969e-01
1.664320400000000006e+02,-2.065866708755493164e+00
1.664370299999999929e+02,-2.571506023406982422e+00
1.664420269999999960e+02,-1.465808987617492676e+00
1.664470670000000041e+02,1.822442173957824707e+00
1.664520139999999913e+02,2.219871759414672852e+00
1.664570119999999918e+02,1.129494905471801758e+00
1.664620089999999948e+02,2.796453237533569336e-01
1.664670099999999877e+02,-1.872737884521484375e+00
1.664719979999999850e+02,-1.008200764656066895e+00
1.664769919999999956e+02,9.130166172981262207e-01
1.664819870000000037e+02,5.724577307701110840e-01
1.664869819999999834e+02,-1.272738337516784668e+00
1.664919779999999889e+02,-2.536532640457153320e+00
1.664969710000000021e+02,-2.105791807174682617e+00
1.665019659999999817e+02,9.415020942687988281e-01
1.665069649999999797e+02,2.847610235214233398e+00
1.665119559999999979e+02,7.596444338560104370e-02
1.665169510000000059e+02,-1.320954918861389160e+00
1.665219490000000064e+02,-2.649000287055969238e-01
1.665269389999999987e+02,1.722415566444396973e+00
1.665319360000000017e+02,1.085056900978088379e+00
1.665369309999999814e+02,-2.159946918487548828e+00
1.665419249999999920e+02,-1.417180061340332031e+00
1.665469200000000001e+02,5.037594437599182129e-01
1.665519149999999797e+02,1.328038454055786133e+00
1.665569109999999853e+02,-7.882415056228637695e-01
1.665619049999999959e+02,-2.480864763259887695e+00
1.665669000000000040e+02,-2.736710309982299805e-01
1.665718949999999836e+02,2.340320587158203125e+00
1.665768919999999866e+02,1.085350155830383301e+00
1.665818849999999998e+02,-3.392123460769653320e+00
1.665868789999999819e+02,-1.483192920684814453e+00
1.665918739999999900e+02,3.110740661621093750e+00
1.665968689999999981e+02,3.872940301895141602e+00
1.666019129999999961e+02,-2.051039934158325195e+00
1.666068649999999991e+02,-5.367888927459716797e+00
1.666118539999999939e+02,1.418377876281738281e+00
1.666168499999999995e+02,5.368708610534667969e+00
1.666218439999999816e+02,9.359989762306213379e-01
1.666268389999999897e+02,-6.909718036651611328e+00
1.666318339999999978e+02,-3.900336265563964844e+00
1.666368279999999800e+02,5.691993236541748047e+00
1.666418229999999880e+02,5.412190914154052734e+00
1.666468179999999961e+02,-4.095526695251464844e+00
1.666518140000000017e+02,-7.176332473754882812e+00
1.666568079999999838e+02,2.329679727554321289e+00
1.666618029999999919e+02,7.678982257843017578e+00
1.666667999999999950e+02,3.109352663159370422e-02
1.666717929999999797e+02,-7.659998416900634766e+00
1.666767879999999877e+02,-1.920906543731689453e+00
1.666818189999999902e+02,6.708112716674804688e+00
1.666867780000000039e+02,4.113207817077636719e+00
1.666917719999999861e+02,-5.313395023345947266e+00
1.666967669999999941e+02,-5.766919136047363281e+00
1.667017620000000022e+02,3.082438230514526367e+00
1.667067569999999819e+02,6.116389751434326172e+00
1.667117519999999899e+02,-1.242989182472229004e+00
1.667167469999999980e+02,-6.410926342010498047e+00
1.667217420000000061e+02,-1.494935512542724609e+00
1.667267379999999832e+02,5.182316303253173828e+00
1.667317359999999837e+02,2.963691711425781250e+00
1.667367370000000051e+02,-3.090417385101318359e+00
1.667417209999999841e+02,-3.989803552627563477e+00
1.667467159999999922e+02,1.257168292999267578e+00
1.667517110000000002e+02,3.337323904037475586e+00
1.667567070000000058e+02,4.899851381778717041e-01
1.667617359999999849e+02,-2.860944509506225586e+00
1.667667009999999834e+02,-2.131183862686157227e+00
1.667716929999999991e+02,1.040842652320861816e+00
1.667766959999999870e+02,2.598352909088134766e+00
1.667816799999999944e+02,6.523368358612060547e-01
1.667866750000000025e+02,-3.389150142669677734e+00
1.667916720000000055e+02,-1.472434639930725098e+00
1.667966649999999902e+02,2.142173767089843750e+00
1.668016590000000008e+02,2.992022037506103516e+00
1.668066560000000038e+02,-2.771969079971313477e+00
1.668116489999999885e+02,-4.145551681518554688e+00
1.668166439999999966e+02,1.199739217758178711e+00
1.668216390000000047e+02,4.760865688323974609e+00
1.668266359999999793e+02,2.423139363527297974e-01
1.668316289999999924e+02,-5.613488197326660156e+00
1.668366240000000005e+02,-1.483521938323974609e+00
1.668416359999999941e+02,4.847801685333251953e+00
1.668466139999999882e+02,2.902002811431884766e+00
1.668516089999999963e+02,-5.019271373748779297e+00
1.668566040000000044e+02,-4.656982898712158203e+00
1.668615979999999865e+02,3.485352754592895508e+00
1.668665929999999946e+02,5.399566650390625000e+00
1.668715899999999976e+02,-2.088420629501342773e+00
1.668765860000000032e+02,-5.931913852691650391e+00
1.668815779999999904e+02,4.040316939353942871e-01
1.668865729999999985e+02,5.267621517181396484e+00
1.668915680000000066e+02,8.037553429603576660e-01
1.668965629999999862e+02,-5.535283565521240234e+00
1.669015579999999943e+02,-2.789876699447631836e+00
1.669065520000000049e+02,3.877132654190063477e+00
1.669115500000000054e+02,3.864494085311889648e+00
1.669165419999999926e+02,-2.708999156951904297e+00
1.669215499999999963e+02,-4.254454612731933594e+00
1.669265319999999804e+02,8.006340861320495605e-01
1.669315269999999884e+02,3.846015691757202148e+00
1.669365209999999990e+02,1.134167313575744629e+00
1.669415189999999996e+02,-4.719894886016845703e+00
1.669465109999999868e+02,-3.307464838027954102e+00
1.669515069999999923e+02,2.936182022094726562e+00
1.669565010000000029e+02,4.753913879394531250e+00
1.669614959999999826e+02,-1.425763130187988281e+00
1.669664909999999907e+02,-6.529201507568359375e+00
1.669714859999999987e+02,-1.934028118848800659e-01
1.669764830000000018e+02,6.187495708465576172e+00
1.669814769999999839e+02,1.595625996589660645e+00
1.669864709999999945e+02,-6.427865028381347656e+00
1.669914660000000026e+02,-2.807815313339233398e+00
1.669964599999999848e+02,4.639765739440917969e+00
1.670014599999999803e+02,4.547248363494873047e+00
1.670064500000000010e+02,-4.308885574340820312e+00
1.670114449999999806e+02,-5.464311599731445312e+00
1.670164399999999887e+02,2.573010683059692383e+00
1.670214349999999968e+02,5.705949306488037109e+00
1.670264289999999789e+02,-1.863536596298217773e+00
1.670314249999999845e+02,-6.571072578430175781e+00
1.670364199999999926e+02,8.964008688926696777e-01
1.670414150000000006e+02,6.264478683471679688e+00
1.670464089999999828e+02,4.637120291590690613e-02
1.670514049999999884e+02,-6.604316234588623047e+00
1.670563989999999990e+02,-5.708605051040649414e-01
1.670613939999999786e+02,5.823866367340087891e+00
1.670663889999999867e+02,1.432515621185302734e+00
1.670713839999999948e+02,-6.112524509429931641e+00
1.670763819999999953e+02,-2.058768749237060547e+00
1.670813760000000059e+02,4.880011558532714844e+00
1.670863679999999931e+02,2.723866939544677734e+00
1.670913649999999961e+02,-4.258749961853027344e+00
1.670963579999999808e+02,-3.738877534866333008e+00
1.671013539999999864e+02,2.569530248641967773e+00
1.671063479999999970e+02,4.099032402038574219e+00
1.671113430000000051e+02,-8.192854523658752441e-01
1.671163369999999873e+02,-4.630013465881347656e+00
1.671213329999999928e+02,-3.858554959297180176e-01
1.671263280000000009e+02,3.232993602752685547e+00
1.671313229999999805e+02,1.603086590766906738e+00
1.671363169999999911e+02,-2.513378620147705078e+00
1.671413129999999967e+02,-2.832142829895019531e+00
1.671463090000000022e+02,9.244149327278137207e-01
1.671513019999999869e+02,2.784751415252685547e+00
1.671563400000000001e+02,-6.268766010180115700e-04
1.671612910000000056e+02,-2.518666982650756836e+00
1.671662890000000061e+02,-1.757004380226135254e+00
1.671712919999999940e+02,1.119403123855590820e+00
1.671762769999999989e+02,1.899328827857971191e+00
1.671812709999999811e+02,7.737841010093688965e-01
1.671862679999999841e+02,-2.298073291778564453e+00
1.671912609999999972e+02,-2.007505178451538086e+00
1.671962560000000053e+02,8.530186414718627930e-01
1.672012529999999799e+02,3.137998342514038086e+00
1.672062479999999880e+02,2.241245508193969727e-01
1.672112410000000011e+02,-3.621821641921997070e+00
1.672162349999999833e+02,-2.638478040695190430e+00
1.672212309999999889e+02,2.281114339828491211e+00
1.672262279999999919e+02,4.068350791931152344e+00
1.672312210000000050e+02,-1.021910905838012695e+00
1.672362459999999942e+02,-4.720674991607666016e+00
1.672412099999999953e+02,-7.410032749176025391e-01
1.672462050000000033e+02,4.681068897247314453e+00
1.672511999999999830e+02,2.457369565963745117e+00
1.672561959999999885e+02,-4.618998050689697266e+00
1.672611909999999966e+02,-4.447016239166259766e+00
1.672661839999999813e+02,3.236057043075561523e+00
1.672711809999999844e+02,5.060338973999023438e+00
1.672761739999999975e+02,-1.808229327201843262e+00
1.672811690000000056e+02,-4.976188182830810547e+00
1.672861639999999852e+02,8.661801218986511230e-01
1.672911589999999933e+02,4.211879253387451172e+00
1.672961540000000014e+02,-9.045622944831848145e-01
1.673011539999999968e+02,-4.160032272338867188e+00
1.673061449999999866e+02,2.526073455810546875e-01
1.673111399999999946e+02,3.004356622695922852e+00
1.673161360000000002e+02,-7.166776657104492188e-01
1.673211279999999874e+02,-2.104974508285522461e+00
1.673261229999999955e+02,8.420956730842590332e-01
1.673311180000000036e+02,1.478994250297546387e+00
1.673361119999999858e+02,-1.601129174232482910e+00
1.673411150000000021e+02,-1.660819172859191895e+00
1.673461029999999994e+02,2.445355892181396484e+00
1.673511059999999873e+02,1.144775271415710449e+00
1.673561019999999928e+02,-2.473635673522949219e+00
1.673610889999999927e+02,-2.063158273696899414e+00
1.673660830000000033e+02,2.337209939956665039e+00
1.673710789999999804e+02,1.858590602874755859e+00
1.673760749999999859e+02,-2.656033992767333984e+00
1.673810689999999965e+02,-2.742641687393188477e+00
1.673860619999999813e+02,1.805687546730041504e+00
1.673910579999999868e+02,2.409778594970703125e+00
1.673960529999999949e+02,-1.649240612983703613e+00
1.674010480000000030e+02,-2.665865421295166016e+00
1.674060419999999851e+02,6.414002180099487305e-01
1.674110369999999932e+02,2.802569150924682617e+00
1.674160310000000038e+02,3.650577664375305176e-01
1.674210269999999809e+02,-2.907428503036499023e+00
1.674260209999999915e+02,-1.790402293205261230e+00
1.674310169999999971e+02,1.809103608131408691e+00
1.674360219999999799e+02,1.701068401336669922e+00
1.674410100000000057e+02,-1.606209516525268555e+00
1.674460009999999954e+02,-2.626610994338989258e+00
1.674509970000000010e+02,1.742176413536071777e+00
1.674559919999999806e+02,2.285663843154907227e+00
1.674609849999999938e+02,-1.955152750015258789e+00
1.674659800000000018e+02,-3.136810064315795898e+00
1.674709749999999815e+02,1.316834092140197754e+00
1.674759689999999921e+02,2.869293689727783203e+00
1.674809649999999976e+02,-1.116638422012329102e+00
1.674859600000000057e+02,-3.664401292800903320e+00
1.674909539999999879e+02,5.969584584236145020e-01
1.674959489999999960e+02,4.216818809509277344e+00
1.675009440000000041e+02,-1.882923543453216553e-01
1.675059389999999837e+02,-4.854339599609375000e+00
1.675109369999999842e+02,-7.674488425254821777e-01
1.675159239999999841e+02,4.874085903167724609e+00
1.675209239999999795e+02,1.394744992256164551e+00
1.675259179999999901e+02,-5.707747936248779297e+00
1.675309139999999957e+02,-2.038760423660278320e+00
1.675359080000000063e+02,4.579026699066162109e+00
1.675409029999999859e+02,2.912894248962402344e+00
1.675458979999999940e+02,-4.208887100219726562e+00
1.675508930000000021e+02,-3.089251518249511719e+00
1.675558879999999817e+02,3.027635097503662109e+00
1.675608829999999898e+02,2.667341947555541992e+00
1.675658770000000004e+02,-1.886737108230590820e+00
1.675708730000000060e+02,-2.560310363769531250e+00
1.675758669999999881e+02,1.402463436126708984e+00
1.675808619999999962e+02,1.569288253784179688e+00
1.675858570000000043e+02,-1.043668985366821289e+00
1.675908560000000023e+02,-2.057980537414550781e+00
1.675958469999999920e+02,1.370500445365905762e+00
1.676008410000000026e+02,1.898223876953125000e+00
1.676058369999999798e+02,-7.166802883148193359e-01
1.676108319999999878e+02,-2.075434923171997070e+00
1.676158259999999984e+02,-1.935510486364364624e-01
1.676208210000000065e+02,1.799501776695251465e+00
1.676258159999999862e+02,1.923841834068298340e-01
1.676308119999999917e+02,-2.074159860610961914e+00
1.676358060000000023e+02,-1.134736776351928711e+00
1.676408009999999820e+02,2.437721252441406250e+00
1.676457959999999900e+02,1.988297939300537109e+00
1.676507900000000006e+02,-1.930492997169494629e+00
1.676557849999999803e+02,-1.992964029312133789e+00
1.676607809999999859e+02,1.227282762527465820e+00
1.676657749999999965e+02,1.270489454269409180e+00
1.676708139999999787e+02,-1.416219234466552734e+00
1.676757649999999842e+02,-1.751995205879211426e+00
1.676807609999999897e+02,1.009492278099060059e+00
1.676857550000000003e+02,1.808087110519409180e+00
1.676907499999999800e+02,-1.117512226104736328e+00
1.676957439999999906e+02,-2.424712419509887695e+00
1.677007399999999961e+02,2.873323857784271240e-01
1.677057389999999941e+02,3.229341983795166016e+00
1.677107330000000047e+02,-2.753165364265441895e-01
1.677157249999999920e+02,-3.602273225784301758e+00
1.677207190000000026e+02,-1.416956067085266113e+00
1.677257139999999822e+02,3.963316440582275391e+00
1.677307089999999903e+02,2.871515274047851562e+00
1.677357059999999933e+02,-3.320881843566894531e+00
1.677406979999999805e+02,-4.483736515045166016e+00
1.677456929999999886e+02,1.145533561706542969e+00
1.677507209999999986e+02,4.631724834442138672e+00
1.677556830000000048e+02,-4.075753986835479736e-01
1.677606779999999844e+02,-5.548870563507080078e+00
1.677656729999999925e+02,-1.845020055770874023e+00
1.677706680000000006e+02,5.289955615997314453e+00
1.677756629999999802e+02,2.738429784774780273e+00
1.677806579999999883e+02,-4.837716579437255859e+00
1.677856539999999939e+02,-4.119884490966796875e+00
1.677906469999999786e+02,3.796952724456787109e+00
1.677956419999999866e+02,4.324780464172363281e+00
1.678006369999999947e+02,-2.958847045898437500e+00
1.678056320000000028e+02,-4.144307613372802734e+00
1.678106269999999824e+02,6.361147165298461914e-01
1.678156219999999905e+02,3.311288833618164062e+00
1.678206239999999809e+02,1.505957841873168945e-01
1.678256119999999783e+02,-2.547835588455200195e+00
1.678306179999999870e+02,-2.010876655578613281e+00
1.678356009999999969e+02,1.286870837211608887e-01
1.678405960000000050e+02,1.863534808158874512e+00
1.678455909999999847e+02,6.516005992889404297e-01
1.678505859999999927e+02,-1.365992426872253418e+00
1.678555810000000008e+02,-2.027878761291503906e+00
1.678605759999999805e+02,7.985057234764099121e-01
1.678655709999999885e+02,2.017013311386108398e+00
1.678705659999999966e+02,3.010977506637573242e-01
1.678755599999999788e+02,-2.576241254806518555e+00
1.678805559999999844e+02,-1.642541289329528809e+00
1.678855509999999924e+02,1.925355434417724609e+00
1.678905450000000030e+02,1.628765583038330078e+00
1.678955399999999827e+02,-1.229579567909240723e+00
1.679005349999999908e+02,-2.996827840805053711e+00
1.679055290000000014e+02,-4.183353185653686523e-01
1.679105270000000019e+02,2.551143407821655273e+00
1.679155199999999866e+02,1.219001531600952148e+00
1.679205139999999972e+02,-2.500465154647827148e+00
1.679255090000000052e+02,-2.624659538269042969e+00
1.679305039999999849e+02,1.611810803413391113e+00
1.679354989999999930e+02,2.913559436798095703e+00
1.679404940000000011e+02,-5.088938474655151367e-01
1.679454889999999807e+02,-4.160845756530761719e+00
1.679504839999999888e+02,4.055395126342773438e-01
1.679554779999999994e+02,3.815546751022338867e+00
1.679604740000000049e+02,7.842584252357482910e-01
1.679654689999999846e+02,-4.538703441619873047e+00
1.679704639999999927e+02,-1.872122168540954590e+00
1.679754599999999982e+02,4.083968162536621094e+00
1.679804529999999829e+02,2.646435022354125977e+00
1.679854529999999784e+02,-3.425426006317138672e+00
1.679904389999999808e+02,-4.780798435211181641e+00
1.679954379999999787e+02,2.694060564041137695e+00
1.680004319999999893e+02,5.303452014923095703e+00
1.680054269999999974e+02,-6.857889294624328613e-01
1.680104230000000030e+02,-6.528738021850585938e+00
1.680154169999999851e+02,3.403537273406982422e-01
1.680204119999999932e+02,6.269149780273437500e+00
1.680254070000000013e+02,1.507637143135070801e+00
1.680304019999999809e+02,-6.257861614227294922e+00
1.680353969999999890e+02,-3.177366495132446289e+00
1.680403929999999946e+02,5.296248912811279297e+00
1.680453870000000052e+02,4.270576477050781250e+00
1.680503809999999874e+02,-3.653426885604858398e+00
1.680553779999999904e+02,-4.625937938690185547e+00
1.680603710000000035e+02,2.551210880279541016e+00
1.680654179999999940e+02,4.394505977630615234e+00
1.680703609999999912e+02,-1.486011505126953125e+00
1.680753559999999993e+02,-4.279229164123535156e+00
1.680803530000000023e+02,5.482310652732849121e-01
1.680853459999999870e+02,3.825168848037719727e+00
1.680903399999999976e+02,-3.385047912597656250e-01
1.680953389999999956e+02,-3.402166366577148438e+00
1.681003299999999854e+02,9.739244729280471802e-02
1.681053249999999935e+02,2.676319360733032227e+00
1.681103200000000015e+02,-1.090051904320716858e-01
1.681153149999999812e+02,-2.294044494628906250e+00
1.681203099999999893e+02,3.717207610607147217e-01
1.681253049999999973e+02,8.096125125885009766e-01
1.681302989999999795e+02,-7.529786825180053711e-01
1.681352939999999876e+02,-1.169857740402221680e+00
1.681402889999999957e+02,1.681683421134948730e+00
1.681453269999999804e+02,3.670737743377685547e-01
1.681502830000000017e+02,-2.173609018325805664e+00
1.681552769999999839e+02,-1.301911592483520508e+00
1.681602719999999920e+02,1.907803297042846680e+00
1.681653189999999825e+02,2.074802398681640625e+00
1.681703159999999855e+02,-2.709895849227905273e+00
1.681753039999999828e+02,-3.563585519790649414e+00
1.681802999999999884e+02,2.271352291107177734e+00
1.681852869999999882e+02,4.298840999603271484e+00
1.681902839999999912e+02,-2.260320663452148438e+00
1.681952739999999835e+02,-5.655563354492187500e+00
1.682002679999999941e+02,9.028416275978088379e-01
1.682052569999999889e+02,5.202793121337890625e+00
1.682102490000000046e+02,-9.869148135185241699e-01
1.682152370000000019e+02,-6.072153568267822266e+00
1.682202350000000024e+02,-6.356732454150915146e-03
1.682252699999999948e+02,6.000194072723388672e+00
1.682302279999999826e+02,1.250564903020858765e-01
1.682352060000000051e+02,-6.067234516143798828e+00
1.682402029999999797e+02,-1.360034823417663574e+00
1.682451959999999929e+02,5.400793075561523438e+00
1.682501879999999801e+02,2.060401678085327148e+00
1.682551739999999825e+02,-5.395825386047363281e+00
1.682601769999999988e+02,-3.397580385208129883e+00
1.682651679999999885e+02,4.073214530944824219e+00
1.682701569999999833e+02,4.248779773712158203e+00
1.682751569999999788e+02,-3.842869758605957031e+00
1.682801469999999995e+02,-5.424448013305664062e+00
1.682851419999999791e+02,2.974165201187133789e+00
1.682901359999999897e+02,5.465763092041015625e+00
1.682951319999999953e+02,-2.429667234420776367e+00
1.683001309999999933e+02,-6.664764881134033203e+00
1.683051449999999818e+02,8.364470601081848145e-01
1.683101169999999911e+02,6.649088859558105469e+00
1.683151110000000017e+02,8.061291575431823730e-01
1.683201059999999813e+02,-7.345237255096435547e+00
1.683251009999999894e+02,-2.326957702636718750e+00
1.683300959999999975e+02,6.832156658172607422e+00
1.683350899999999797e+02,3.361435413360595703e+00
1.683400859999999852e+02,-6.292498588562011719e+00
1.683450809999999933e+02,-4.095398426055908203e+00
1.683500760000000014e+02,4.883931636810302734e+00
1.683550709999999810e+02,4.117780685424804688e+00
1.683600659999999891e+02,-4.057546615600585938e+00
1.683650599999999997e+02,-3.601126432418823242e+00
1.683700549999999794e+02,2.143316268920898438e+00
1.683750499999999874e+02,3.302659511566162109e+00
1.683800949999999830e+02,-1.278823852539062500e+00
1.683850400000000036e+02,-3.079853534698486328e+00
1.683900339999999858e+02,2.100450694561004639e-01
1.683950329999999838e+02,2.034683704376220703e+00
1.684000240000000019e+02,-3.164920210838317871e-02
1.684050189999999816e+02,-1.849271297454833984e+00
1.684100129999999922e+02,1.122757494449615479e-01
1.684150080000000003e+02,1.481142759323120117e+00
1.684200099999999907e+02,-7.354191541671752930e-01
1.684250020000000063e+02,-1.953767299652099609e+00
1.684299929999999961e+02,1.672410368919372559e+00
1.684349880000000041e+02,1.767458677291870117e+00
1.684399849999999788e+02,-2.396398305892944336e+00
1.684449779999999919e+02,-2.161886215209960938e+00
1.684499720000000025e+02,2.483047962188720703e+00
1.684549669999999821e+02,2.532172918319702148e+00
1.684599619999999902e+02,-2.617747545242309570e+00
1.684649569999999983e+02,-2.637198686599731445e+00
1.684699520000000064e+02,1.802396774291992188e+00
1.684749469999999860e+02,2.973963260650634766e+00
1.684799419999999941e+02,-1.572289705276489258e+00
1.684849370000000022e+02,-4.196560382843017578e+00
1.684899309999999844e+02,3.912920653820037842e-01
1.684949259999999924e+02,4.022367954254150391e+00
1.684999519999999791e+02,1.434567451477050781e+00
1.685049159999999802e+02,-4.700520992279052734e+00
1.685099119999999857e+02,-2.223104476928710938e+00
1.685149069999999938e+02,2.707459688186645508e+00
1.685199010000000044e+02,3.932970523834228516e+00
1.685248959999999840e+02,-2.654773950576782227e+00
1.685298909999999921e+02,-4.447350978851318359e+00
1.685348939999999800e+02,1.455531477928161621e+00
1.685398799999999824e+02,4.753189563751220703e+00
1.685448749999999905e+02,3.394797444343566895e-01
1.685498699999999985e+02,-5.413593769073486328e+00
1.685548660000000041e+02,-1.435155987739562988e+00
1.685598599999999863e+02,4.307409286499023438e+00
1.685648579999999868e+02,2.170108318328857422e+00
1.685698539999999923e+02,-4.434126853942871094e+00
1.685748449999999821e+02,-2.807258129119873047e+00
1.685798519999999883e+02,4.230408191680908203e+00
1.685848349999999982e+02,2.261013269424438477e+00
1.685898300000000063e+02,-2.960990190505981445e+00
1.685948249999999859e+02,-3.646957635879516602e+00
1.685998189999999965e+02,2.625699520111083984e+00
1.686048159999999996e+02,2.992401599884033203e+00
1.686098089999999843e+02,-1.637754917144775391e+00
1.686148039999999924e+02,-4.648910045623779297e+00
1.686197990000000004e+02,9.274567961692810059e-01
1.686247939999999801e+02,4.759131431579589844e+00
1.686297889999999882e+02,2.195338606834411621e-01
1.686347829999999988e+02,-5.260637283325195312e+00
1.686397779999999784e+02,-2.048568964004516602e+00
1.686447729999999865e+02,4.236606121063232422e+00
1.686497679999999946e+02,3.118941307067871094e+00
1.686547630000000026e+02,-3.276493072509765625e+00
1.686597629999999981e+02,-4.599356651306152344e+00
1.686647539999999879e+02,1.182988405227661133e+00
1.686697479999999985e+02,4.605865478515625000e+00
1.686747440000000040e+02,7.593930363655090332e-01
1.686797379999999862e+02,-4.768020629882812500e+00
1.686847369999999842e+02,-2.816247463226318359e+00
1.686897309999999948e+02,3.369904994964599609e+00
1.686947219999999845e+02,3.643798351287841797e+00
1.686997169999999926e+02,-2.753068447113037109e+00
1.687047120000000007e+02,-4.515614986419677734e+00
1.687097080000000062e+02,1.182962298393249512e+00
1.687147009999999909e+02,4.114049911499023438e+00
1.687196959999999990e+02,-3.320251703262329102e-01
1.687246909999999787e+02,-4.156686305999755859e+00
1.687296859999999867e+02,-1.743864417076110840e+00
1.687347359999999981e+02,3.162758588790893555e+00
1.687396760000000029e+02,1.755315303802490234e+00
1.687446730000000059e+02,-1.045467615127563477e+00
1.687496659999999906e+02,-3.183319807052612305e+00
1.687546600000000012e+02,-8.886662721633911133e-01
1.687596559999999783e+02,1.955638527870178223e+00
1.687646499999999889e+02,1.941082596778869629e+00
1.687696449999999970e+02,-7.641811966896057129e-01
1.687746410000000026e+02,-2.738493680953979492e+00
1.687796369999999797e+02,-7.352333664894104004e-01
1.687846329999999853e+02,2.170520782470703125e+00
1.687896250000000009e+02,2.676003217697143555e+00
1.687946199999999806e+02,-2.741777896881103516e+00
1.687996149999999886e+02,-4.177123546600341797e+00
1.688046089999999992e+02,1.036623835563659668e+00
1.688096039999999789e+02,5.603626728057861328e+00
1.688146389999999997e+02,-4.033005237579345703e-01
1.688195939999999950e+02,-6.452290058135986328e+00
1.688245890000000031e+02,-8.651673197746276855e-01
1.688295839999999828e+02,6.514107227325439453e+00
1.688345789999999909e+02,2.946922779083251953e+00
1.688395739999999989e+02,-6.586725711822509766e+00
1.688445689999999786e+02,-4.307554721832275391e+00
1.688495629999999892e+02,4.633306026458740234e+00
1.688545579999999973e+02,5.470785617828369141e+00
1.688595530000000053e+02,-3.386055707931518555e+00
1.688645479999999850e+02,-6.137341976165771484e+00
1.688695429999999931e+02,2.023356914520263672e+00
1.688745380000000011e+02,5.856255531311035156e+00
1.688795329999999808e+02,-1.086022019386291504e+00
1.688845299999999838e+02,-6.557791709899902344e+00
1.688895239999999944e+02,2.416370511054992676e-01
1.688945329999999956e+02,6.391494274139404297e+00
1.688995119999999872e+02,1.232289314270019531e+00
1.689045069999999953e+02,-6.556949138641357422e+00
1.689095020000000034e+02,-2.490021944046020508e+00
1.689144969999999830e+02,5.804480075836181641e+00
1.689194949999999835e+02,3.885645866394042969e+00
1.689244869999999992e+02,-5.549983024597167969e+00
1.689294819999999788e+02,-5.323735237121582031e+00
1.689344759999999894e+02,4.404678821563720703e+00
1.689394709999999975e+02,5.844726085662841797e+00
1.689444660000000056e+02,-3.509017229080200195e+00
1.689494609999999852e+02,-6.558559417724609375e+00
1.689544559999999933e+02,2.675263881683349609e+00
1.689594510000000014e+02,5.793107032775878906e+00
1.689644459999999810e+02,-2.408555746078491211e+00
1.689694409999999891e+02,-6.180458068847656250e+00
1.689744499999999903e+02,1.919703602790832520e+00
1.689794320000000027e+02,5.482427597045898438e+00
1.689844249999999874e+02,-1.924383997917175293e+00
1.689894199999999955e+02,-4.757253170013427734e+00
1.689944150000000036e+02,1.457488894462585449e+00
1.689994099999999833e+02,4.917744159698486328e+00
1.690044049999999913e+02,-2.126613378524780273e+00
1.690094009999999969e+02,-4.746360778808593750e+00
1.690143939999999816e+02,1.132265090942382812e+00
1.690193899999999871e+02,3.425031661987304688e+00
